Fecha;lon;lat
2451823.5;55.8599503;-2.1036986
2451828.5;56.0426832;-2.099453
2451833.5;56.2254507;-2.0951987
2451838.5;56.4082838;-2.0909228
2451843.5;56.5911292;-2.0866108
2451848.5;56.7739963;-2.0822871
2451853.5;56.9569306;-2.0779468
2451858.5;57.1398878;-2.0735698
2451863.5;57.3228555;-2.0691766
2451868.5;57.5058877;-2.0647714
2451873.5;57.6889547;-2.0603307
2451878.5;57.8720245;-2.0558686
2451883.5;58.0551517;-2.0513977
2451888.5;58.2383255;-2.0468944
2451893.5;58.4214991;-2.0423642
2451898.5;58.6047197;-2.0378269
2451903.5;58.7879966;-2.0332616
2451908.5;58.9712752;-2.0286647
2451913.5;59.1545884;-2.0240603
2451918.5;59.3379644;-2.0194331
2451923.5;59.521349;-2.0147712
2451928.5;59.7047552;-2.0100993
2451933.5;59.8882267;-2.0054101
2451938.5;60.071717;-2.0006846
2451943.5;60.2552172;-1.9959451
2451948.5;60.4387806;-1.9911931
2451953.5;60.6223746;-1.9864055
2451958.5;60.8059701;-1.9815988
2451963.5;60.989622;-1.9767832
2451968.5;61.1733166;-1.9719348
2451973.5;61.3570087;-1.9670618
2451978.5;61.5407474;-1.9621821
2451983.5;61.7245391;-1.9572738
2451988.5;61.9083295;-1.9523358
2451993.5;62.0921541;-1.9473913
2451998.5;62.2760387;-1.9424232
2452003.5;62.4599281;-1.9374217
2452008.5;62.6438386;-1.9324119
2452013.5;62.8278123;-1.927384
2452018.5;63.0118003;-1.9223207
2452023.5;63.1957976;-1.9172456
2452028.5;63.3798564;-1.9121573
2452033.5;63.5639416;-1.9070338
2452038.5;63.7480268;-1.9018935
2452043.5;63.9321677;-1.8967443
2452048.5;64.1163468;-1.8915619
2452053.5;64.300521;-1.8863573
2452058.5;64.4847413;-1.8811464
2452063.5;64.6690106;-1.8759062
2452068.5;64.8532755;-1.8706386
2452073.5;65.0375744;-1.8653655
2452078.5;65.2219301;-1.860068
2452083.5;65.4062866;-1.8547389
2452088.5;65.5906639;-1.849403
2452093.5;65.7751017;-1.8440481
2452098.5;65.9595495;-1.8386591
2452103.5;66.1440056;-1.8332604
2452108.5;66.3285214;-1.8278478
2452113.5;66.5130588;-1.8224007
2452118.5;66.6975948;-1.8169392
2452123.5;66.8821852;-1.8114685
2452128.5;67.0668096;-1.8059647
2452133.5;67.2514267;-1.8004412
2452138.5;67.4360891;-1.7949117
2452143.5;67.6207964;-1.7893525
2452148.5;67.805496;-1.7837681
2452153.5;67.9902289;-1.7781792
2452158.5;68.1750152;-1.7725653
2452163.5;68.3597982;-1.7669217
2452168.5;68.5446015;-1.7612729
2452173.5;68.7294625;-1.7556044
2452178.5;68.914329;-1.7499031
2452183.5;69.099203;-1.7441941
2452188.5;69.2841344;-1.7384708
2452193.5;69.4690827;-1.7327136
2452198.5;69.6540279;-1.7269446
2452203.5;69.8390259;-1.7211661
2452208.5;70.0240532;-1.7153547
2452213.5;70.2090711;-1.7095264
2452218.5;70.3941331;-1.7036922
2452223.5;70.5792357;-1.697828
2452228.5;70.7643275;-1.6919414
2452233.5;70.9494518;-1.6860508
2452238.5;71.1346256;-1.6801347
2452243.5;71.3197922;-1.6741911
2452248.5;71.5049783;-1.6682438
2452253.5;71.6902188;-1.6622761
2452258.5;71.8754603;-1.6562774
2452263.5;72.0607083;-1.6502729
2452268.5;72.2460114;-1.6442536
2452273.5;72.4313265;-1.6382015
2452278.5;72.616637;-1.63214
2452283.5;72.8019985;-1.6260687
2452288.5;72.9873842;-1.619965
2452293.5;73.1727582;-1.613847
2452298.5;73.3581751;-1.6077233
2452303.5;73.5436279;-1.6015696
2452308.5;73.7290668;-1.5953962
2452313.5;73.9145374;-1.5892196
2452318.5;74.1000533;-1.583017
2452323.5;74.2855582;-1.5767893
2452328.5;74.4710818;-1.5705592
2452333.5;74.6566562;-1.5643081
